type,latitude,longitude,utm_zone,utm_easting,utm_northing,altitude,(m),name,desc,kml_folder
T,29.855365167,80.648097703,44R,466010.6,3302810.8,3131.1,,,,
T,29.846515581,80.651501941,44R,466336.5,3301829.2,2804.1,,,,
T,29.825632594,80.655457618,44R,466711.6,3299514.1,2577.5,,,,
T,29.813649217,80.659172338,44R,467066.6,3298185.2,2147.7,,,,
T,29.792713244,80.663136416,44R,467442.9,3295864.2,1827.5,,,,
T,29.774814159,80.663629781,44R,467484.8,3293880.8,1849.1,,,,
T,29.762868697,80.667219841,44R,467828.0,3292556.1,1283.4,,,,
T,29.74537719,80.667067303,44R,467807.7,3290618.0,1425.9,,,,
T,29.730797064,80.666939738,44R,467790.7,3289002.5,1727.9,,,,
T,29.713296958,80.666787063,44R,467770.3,3287063.5,1776.4,,,,
T,29.698709396,80.666659427,44R,467753.3,3285447.2,1276.4,,,,
T,29.681200593,80.666506745,44R,467732.9,3283507.1,904.7,,,,
T,29.666606292,80.666379575,44R,467716.0,3281890.1,1579.0,,,,
T,29.649089154,80.666226796,44R,467695.6,3279949.2,1789.0,,,,
T,29.634487918,80.666099262,44R,467678.6,3278331.3,1820.7,,,,
T,29.619954928,80.665883925,44R,467653.1,3276721.1,1464.6,,,,
T,29.608531859,80.665452976,44R,467607.7,3275455.5,1293.8,,,,
T,29.597112725,80.66502233,44R,467562.4,3274190.4,1676.0,,,,
T,29.585697219,80.66459179,44R,467517.0,3272925.6,1863.4,,,,
T,29.574242306,80.660933266,44R,467159.0,3271657.4,1996.5,,,,
T,29.568628508,80.650785123,44R,466174.2,3271038.3,2080.1,,,,
T,29.56887269,80.634116301,44R,464559.7,3271070.4,1988.2,,,,
T,29.569103922,80.617466419,44R,462947.0,3271101.2,1892.5,,,,
T,29.569249761,80.604184048,44R,461660.5,3271121.6,1867.4,,,,
T,29.569430536,80.587579552,44R,460052.2,3271147.3,1826.2,,,,
T,29.575315125,80.571175625,44R,458465.7,3271805.1,1466.1,,,,
T,29.581163981,80.558087881,44R,457200.5,3272457.9,1331.9,,,,
T,29.590280442,80.541344429,44R,455582.9,3273474.3,1165.9,,,,
T,29.593781711,80.517740399,44R,453298.6,3273871.5,1116.5,,,,
T,29.605571166,80.498007953,44R,451393.4,3275185.9,985.8,,,,
T,29.614180719,80.481810761,44R,449829.3,3276146.8,758.3,,,,
T,29.619911434,80.468825189,44R,448574.9,3276787.5,607.1,,,,
T,29.631892324,80.442283995,44R,446011.7,3278127.1,1379.0,,,,
T,29.635084402,80.422274805,44R,444076.5,3278490.3,623.8,,,,
T,29.641103333,80.408967147,44R,442791.7,3279163.7,1044.4,,,,
T,29.64725342,80.385643525,44R,440537.7,3279856.9,1273.3,,,,
T,29.653266907,80.372336301,44R,439253.3,3280530.2,1019.7,,,,
T,29.656490116,80.348990047,44R,436995.8,3280899.8,1000.5,,,,
T,29.659537853,80.338998444,44R,436030.7,3281243.0,1027.7,,,,
T,29.662627048,80.325668248,44R,434742.6,3281592.7,1093.4,,,,
T,29.668675126,80.309023415,44R,433135.8,3282272.4,1462.1,,,,
T,29.67471983,80.292378423,44R,431529.2,3282951.9,1389.8,,,,
T,29.677885962,80.272373244,44R,429595.6,3283314.7,1692.3,,,,
T,29.683925101,80.255729199,44R,427989.4,3283994.2,1543.3,,,,
T,29.689961376,80.239085109,44R,426383.4,3284673.5,1383.0,,,,
T,29.693078383,80.222418815,44R,424773.2,3285029.6,1346.1,,,,
T,29.696271077,80.199078126,44R,422517.5,3285398.8,1417.0,,,,
T,29.69930491,80.189088039,44R,421553.4,3285741.7,1392.9,,,,
T,29.702376127,80.175760346,44R,420266.4,3286091.1,1468.8,,,,
T,29.702529796,80.162411357,44R,418975.2,3286117.5,1245.5,,,,
T,29.705583371,80.149096586,44R,417689.6,3286465.2,1127.6,,,,
T,29.711631335,80.1258183,44R,415442.8,3287152.2,887.3,,,,
T,29.717827035,80.099108403,44R,412864.5,3287858.6,1188.2,,,,
T,29.726880491,80.075773443,44R,410615.4,3288879.6,1310.7,,,,
T,29.738777778,80.055819546,44R,408696.3,3290213.6,1381.6,,,,
T,29.74472415,80.045843112,44R,407737.0,3290880.4,1447.4,,,,
T,29.750717018,80.032521101,44R,406454.3,3291555.2,1470.8,,,,
T,29.759558914,80.022576269,44R,405501.0,3292543.1,1269.5,,,,
T,29.771532539,79.995935253,44R,402936.7,3293892.1,1595.3,,,,
T,29.777515898,79.982616032,44R,401654.9,3294566.4,1331.3,,,,
T,29.786309115,79.969386308,44R,400384.7,3295552.1,1292.9,,,,
T,29.795145548,79.94618242,44R,398150.7,3296551.6,1388.9,,,,
T,29.80395974,79.926300252,44R,396238.1,3297546.1,1409.4,,,,
T,29.809853483,79.90971398,44R,394641.3,3298214.3,1385.6,,,,
T,29.818755372,79.893083181,44R,393043.6,3299216.0,1523.4,,,,
T,29.830609342,79.873125871,44R,391127.9,3300548.4,1709.3,,,,
T,29.836668553,79.849793828,44R,388880.3,3301242.1,1576.5,,,,
T,29.84262358,79.836478638,44R,387600.5,3301914.9,1662.7,,,,
T,29.854493245,79.813188111,44R,385364.0,3303253.3,1272.4,,,,
T,29.857528574,79.799858323,44R,384079.8,3303603.0,1251.0,,,,
T,29.872248001,79.779935102,44R,382172.6,3305254.4,903.3,,,,
T,29.875242384,79.769945826,44R,381211.4,3305596.5,1204.9,,,,
T,29.890001397,79.749999911,44R,379302.8,3307252.9,1230.0,,,,
T,29.898922631,79.733348831,44R,377705.8,3308259.1,1446.0,,,,
T,29.907838038,79.716701175,44R,376109.3,3309265.0,1774.6,,,,
T,29.916774729,79.696722469,44R,374191.7,3310277.1,1630.1,,,,
T,29.92275507,79.680071926,44R,372591.8,3310958.2,1407.7,,,,
T,29.931654782,79.663434315,44R,370997.2,3311963.0,1541.2,,,,
T,29.937537119,79.643498895,44R,369080.6,3312637.5,1338.9,,,,
T,29.940470668,79.630207151,44R,367801.5,3312977.9,1170.5,,,,
T,29.943459835,79.616894577,44R,366520.6,3313324.5,1207.1,,,,
T,29.952295958,79.60027792,44R,364928.7,3314323.2,1319.7,,,,
T,29.961166887,79.576997771,44R,362694.2,3315334.0,1544.4,,,,
T,29.9642304,79.550355819,44R,360127.5,3315705.7,1590.1,,,,
T,29.975929495,79.523779885,44R,357579.7,3317035.0,1518.5,,,,
T,29.981759133,79.500503491,44R,355342.3,3317710.2,2019.0,,,,
T,29.98757763,79.483882805,44R,353747.2,3318376.1,1992.0,,,,
T,29.996293866,79.467275459,44R,352157.9,3319363.5,1954.5,,,,
T,30.00800516,79.444005795,44R,349930.7,3320691.7,1982.1,,,,
T,30.022785197,79.417411981,44R,347388.2,3322364.9,1947.6,,,,
T,30.031474416,79.400797032,44R,345799.2,3323350.2,2108.2,,,,
T,30.040172998,79.380842189,44R,343888.5,3324341.3,2761.9,,,,
T,30.051789546,79.34755448,44R,340697.2,3325674.7,2264.1,,,,
T,30.060492402,79.327583576,44R,338785.7,3326667.2,2541.4,,,,
T,30.069226454,79.307612011,44R,336874.6,3327663.6,1999.6,,,,
T,30.075059666,79.284282615,44R,334635.3,3328343.6,1819.0,,,,
T,30.077920505,79.277612406,44R,333997.1,3328670.4,1726.8,,,,
T,30.081081717,79.254320308,44R,331757.2,3329054.8,1828.7,,,,
T,30.084122362,79.24102292,44R,330480.7,3329411.5,1979.9,,,,
T,30.084319197,79.224395487,44R,328878.3,3329458.1,2266.0,,,,
T,30.08151779,79.217737411,44R,328231.7,3329157.6,2256.5,,,,
T,30.093162833,79.197798593,44R,326330.1,3330478.4,2543.7,,,,
T,30.099002077,79.184499183,44R,325058.6,3331145.9,2477.7,,,,
T,30.110631215,79.164555996,44R,323157.2,3332465.6,2213.2,,,,
T,30.119388676,79.141273335,44R,320929.4,3333472.6,2604.7,,,,
T,30.12808659,79.124636181,44R,319342.1,3334462.9,2602.6,,,,
T,30.13678788,79.097985004,44R,316790.4,3335469.8,2316.8,,,,
T,30.145349058,79.084592628,44R,315516.0,3336440.3,2463.3,,,,
T,30.15101684,79.067835403,44R,313912.4,3337095.8,2311.4,,,,
T,30.159582878,79.054423586,44R,312636.7,3338067.3,2017.6,,,,
T,30.171015023,79.037646112,44R,311042.4,3339362.1,1833.4,,,,
T,30.179553046,79.017493751,44R,309118.0,3340342.1,2056.1,,,,
T,30.191079224,79.000765487,44R,307529.5,3341647.9,1601.1,,,,
T,30.196883831,78.987420282,44R,306255.8,3342313.9,1319.9,,,,
T,30.211386012,78.957398097,44R,303393.9,3343972.9,1204.6,,,,
T,30.222981329,78.934046163,44R,301169.1,3345298.8,944.1,,,,
T,30.234569743,78.914034695,44R,299266.3,3346618.5,1170.7,,,,
T,30.243258151,78.900697285,44R,298000.3,3347605.2,579.0,,,,
T,30.251944341,78.887358465,44R,296734.4,3348591.9,703.1,,,,
T,30.260627956,78.870674654,44R,295146.9,3349584.4,739.8,,,,
T,30.272203327,78.8573462,44R,293888.5,3350891.7,1326.8,,,,
T,30.277988542,78.84399192,44R,292615.8,3351557.3,1136.7,,,,
T,30.286665284,78.830648724,44R,291350.4,3352543.6,1327.9,,,,
T,30.298231667,78.813971199,44R,289770.6,3353856.5,1615.0,,,,
T,30.312685041,78.793959185,44R,287876.8,3355496.0,2043.2,,,,
T,30.321350944,78.777266575,44R,286290.1,3356487.9,1775.7,,,,
T,30.33290566,78.760584723,44R,284711.1,3357800.4,1609.8,,,,
T,30.341193803,78.746320502,44R,283357.7,3358746.4,1879.2,,,,
T,30.346955944,78.732900346,44R,282080.1,3359410.9,1462.5,,,,
T,30.355619841,78.719508953,44R,280811.8,3360397.2,1817.9,,,,
T,30.361379555,78.706084172,44R,279534.1,3361061.7,1662.2,,,,
T,30.367138234,78.692657193,44R,278256.3,3361726.3,1635.1,,,,
T,30.375798202,78.679259513,44R,276988.1,3362712.7,2119.2,,,,
T,30.390190962,78.659026835,44R,275076.3,3364348.3,1790.4,,,,
T,30.404595478,78.642155748,44R,273488.1,3365978.8,1280.9,,,,
T,30.42193242,78.622105844,44R,271601.8,3367941.2,986.0,,,,
T,30.436381591,78.608756403,44R,270353.1,3369570.1,1697.1,,,,
T,30.448011177,78.592468697,44R,268815.9,3370892.6,1917.0,,,,
T,30.456717732,78.582723863,44R,267900.5,3371877.8,2129.9,,,,
T,30.465404524,78.572915886,44R,266979.2,3372861.1,1887.7,,,,
T,30.476812634,78.548875021,44R,264697.9,3374175.7,2504.6,,,,
T,30.488276736,78.528420468,44R,262761.5,3375489.5,2074.7,,,,
T,30.496936447,78.521752118,44R,262142.3,3376463.6,2240.4,,,,
T,30.505584961,78.511721308,44R,261200.5,3377443.7,1785.1,,,,
T,30.514231893,78.50168994,44R,260258.7,3378423.6,1572.8,,,,
T,30.531520026,78.481625833,44R,258375.5,3380383.2,1538.0,,,,
T,30.548820473,78.468285737,44R,257138.3,3382330.0,2103.0,,,,
T,30.557466088,78.458397989,44R,256211.1,3383309.9,2138.6,,,,
T,30.569000909,78.448681248,44R,255307.8,3384609.8,2332.8,,,,
T,30.577627384,78.435523112,44R,254067.2,3385595.0,2672.2,,,,
T,30.589132054,78.422392974,44R,252836.8,3386899.3,2655.8,,,,
T,30.594846268,78.405591802,44R,251239.8,3387569.9,2634.9,,,,
T,30.609200261,78.384359443,44R,249240.3,3389208.5,2004.6,,,,
T,30.617805093,78.367326516,44R,247629.2,3390200.7,1432.4,,,,
T,30.629309848,78.353731567,44R,246355.6,3391506.9,1577.0,,,,
T,30.643692187,78.336729432,44R,244763.1,3393140.1,1147.4,,,,
T,30.655210758,78.326518176,44R,243814.6,3394440.5,1245.4,,,,
T,30.669607288,78.31289901,44R,242547.3,3396067.9,1662.3,,,,
T,30.67823922,78.302684357,44R,241591.3,3397048.5,1275.7,,,,
T,30.692617553,78.285781606,44R,240009.9,3398681.8,1420.2,,,,
T,30.70408559,78.269120454,44R,238444.4,3399992.2,1587.8,,,,
T,30.715547058,78.252461384,44R,236879.4,3401302.0,2143.5,,,,
T,30.724116292,78.235807959,44R,235307.4,3402291.4,2644.2,,,,
T,30.735585607,78.222476978,44R,234061.9,3403594.8,2549.8,,,,
T,30.747078315,78.205401708,44R,232458.2,3404909.8,2457.6,,,,
T,30.761510954,78.194883466,44R,231490.9,3406535.3,2516.4,,,,
T,30.773098566,78.184101487,44R,230490.8,3407846.2,2197.7,,,,
T,30.784708077,78.176713825,44R,229815.9,3409151.3,1853.8,,,,
T,30.796291814,78.169559511,44R,229163.5,3410453.1,1167.5,,,,
T,30.804932352,78.159295307,44R,228205.3,3411436.1,1178.6,,,,
T,30.819365087,78.152424141,44R,227588.4,3413053.3,1586.4,,,,
T,30.827997331,78.138738285,44R,226303.2,3414044.0,1745.3,,,,
T,30.842412296,78.125028183,44R,225032.3,3415676.1,1959.9,,,,
T,30.848165151,78.114757938,44R,224066.2,3416339.4,1894.3,,,,
T,30.859700468,78.104464796,44R,223114.5,3417644.0,1960.8,,,,
T,30.86835511,78.097597201,44R,222482.5,3418620.8,1664.1,,,,
T,30.879891765,78.087297406,44R,221530.7,3419925.8,1371.6,,,,
T,30.888538194,78.077004134,44R,220571.3,3420910.4,1509.4,,,,
T,30.900085844,78.070118914,44R,219946.5,3422208.2,1876.9,,,,
T,30.914516485,78.059797777,44R,219001.8,3423834.4,1998.7,,,,
T,30.928964963,78.056320176,44R,218711.6,3425445.5,1758.3,,,,
T,30.940515017,78.052881554,44R,218416.8,3426735.0,1710.2,,,,
T,30.95203973,78.052994571,44R,218461.4,3428012.7,1646.5,,,,
T,30.960681919,78.053074605,44R,218494.4,3428970.9,1580.1,,,,
T,30.975081705,78.053208007,44R,218549.5,3430567.4,1627.3,,,,
T,30.986597495,78.053314684,44R,218593.5,3431844.2,1989.8,,,,
T,30.998109861,78.053421379,44R,218637.5,3433120.5,1714.0,,,,
T,31.00963089,78.060370594,44R,219335.2,3434380.6,1393.4,,,,
T,31.021151686,78.070738566,44R,220359.2,3435632.0,1819.6,,,,
T,31.02691206,78.077631405,44R,221034.3,3436253.5,1758.4,,,,
T,31.038431071,78.094832065,44R,222710.3,3437487.7,1763.7,,,,
T,31.049936848,78.108608622,44R,224059.0,3438729.3,1769.2,,,,
T,31.061439382,78.12921248,44R,226059.1,3439953.8,2168.9,,,,
T,31.072928952,78.146392218,44R,227731.9,3441185.6,1906.2,,,,
T,31.07867142,78.160099912,44R,229056.6,3441788.8,1617.1,,,,
T,31.087277918,78.177241476,44R,230716.9,3442701.4,1608.8,,,,
T,31.093010485,78.197761538,44R,232691.2,3443287.4,2164.2,,,,
T,31.095876742,78.208012124,44R,233677.4,3443580.5,2554.8,,,,
T,31.101610683,78.22849176,44R,235647.6,3444167.3,2567.3,,,,
T,31.1101999,78.255795031,44R,238276.3,3445054.9,3268.1,,,,
T,31.113058,78.279624695,44R,240557.6,3445315.8,3380.7,,,,
T,31.11591162,78.300046006,44R,242513.6,3445584.5,3056.3,,,,
T,31.121621634,78.317092249,44R,244155.1,3446178.2,2771.4,,,,
T,31.12733172,78.327340567,44R,245148.0,3446787.7,3564.9,,,,
T,31.135786578,78.358163512,44R,248110.5,3447654.7,3538.0,,,,
T,31.135589427,78.375476056,44R,249761.2,3447593.5,3345.1,,,,
T,31.138502958,78.388923338,44R,251051.4,3447886.3,3671.1,,,,
T,31.141526551,78.402165056,44R,252322.2,3448191.8,3505.4,,,,
T,31.144331984,78.415811311,44R,253630.9,3448472.4,3321.0,,,,
T,31.149974725,78.432882999,44R,255273.5,3449060.2,3455.9,,,,
T,31.155089029,78.457598738,44R,257643.4,3449572.9,4716.4,,,,
T,31.160224701,78.478821476,44R,259680.1,3450096.0,4574.6,,,,
T,31.165510965,78.499727198,44R,261686.7,3450636.9,4518.3,,,,
T,31.168729728,78.515975101,44R,263243.8,3450958.9,5269.4,,,,
T,31.172023762,78.535494644,44R,265112.9,3451282.5,4482.1,,,,
T,31.172324057,78.551869183,44R,266674.7,3451281.2,4592.5,,,,
T,31.175069521,78.578964997,44R,269264.5,3451528.7,5254.5,,,,
T,31.175000441,78.589153708,44R,270235.7,3451499.9,5483.1,,,,
T,31.177694869,78.612922611,44R,272508.0,3451749.5,5315.3,,,,
T,31.180484136,78.626462997,44R,273805.4,3452030.9,4546.9,,,,
T,31.18361414,78.646268086,44R,275700.7,3452337.6,5063.0,,,,
T,31.186551923,78.662973141,44R,277299.9,3452629.6,5343.2,,,,
T,31.186317858,78.683415933,44R,279247.9,3452562.6,4899.6,,,,
T,31.186152445,78.697043992,44R,280546.5,3452517.1,5194.2,,,,
T,31.185985439,78.710663481,44R,281844.3,3452471.7,5295.9,,,,
T,31.185780719,78.731021426,44R,283784.2,3452409.0,5496.7,,,,
T,31.18637385,78.750470344,44R,285639.3,3452436.9,5437.4,,,,
T,31.186148532,78.770841024,44R,287580.4,3452372.6,5733.6,,,,
T,31.18589007,78.78452479,44R,288884.1,3452317.7,5018.3,,,,
T,31.188347485,78.805042578,44R,290845.1,3452551.2,4753.6,,,,
T,31.188605722,78.824875349,44R,292736.0,3452542.4,5485.3,,,,
T,31.188954984,78.844636669,44R,294620.2,3452544.3,5336.7,,,,
T,31.189359091,78.867721811,44R,296821.2,3452546.4,5197.1,,,,
T,31.189642641,78.887586734,44R,298715.1,3452541.5,4919.1,,,,
T,31.186816512,78.900961445,44R,299983.9,3452204.0,4294.7,,,,
T,31.18685502,78.917696621,44R,301579.0,3452178.1,3971.8,,,,
T,31.18688412,78.931086901,44R,302855.2,3452157.3,4106.3,,,,
T,31.184059149,78.947814915,44R,304443.7,3451814.5,4910.3,,,,
T,31.183957584,78.968010433,44R,306368.4,3451767.7,5473.3,,,,
T,31.178274918,78.994780741,44R,308908.4,3451091.1,5177.9,,,,
T,31.175408735,79.01824051,44R,311138.8,3450733.1,4664.2,,,,
T,31.169556139,79.038413335,44R,313050.1,3450050.0,4092.8,,,,
T,31.163735777,79.051855709,44R,314320.1,3449382.1,3960.6,,,,
T,31.157898028,79.068654004,44R,315910.2,3448706.9,4116.7,,,,
T,31.154935781,79.085449958,44R,317505.7,3448350.7,4090.3,,,,
T,31.148999484,79.105636555,44R,319419.0,3447659.5,4869.2,,,,
T,31.145994132,79.119091784,44R,320696.2,3447304.5,4783.6,,,,
T,31.140080946,79.135897926,44R,322287.5,3446621.9,5373.9,,,,
T,31.134102824,79.159413469,44R,324518.7,3445921.7,5273.0,,,,
T,31.131163463,79.166125743,44R,325153.3,3445585.2,4950.4,,,,
T,31.12525214,79.182902093,44R,326742.3,3444903.6,4538.0,,,,
T,31.122246979,79.196320238,44R,328016.5,3444549.6,5160.5,,,,
T,31.116269948,79.219784659,44R,330243.6,3443850.8,5063.8,,,,
T,31.110213338,79.243254057,44R,332471.3,3443143.7,4954.6,,,,
T,31.110003,79.263351014,44R,334387.7,3443090.2,5592.2,,,,
T,31.107063683,79.286733102,44R,336612.7,3442729.7,4991.1,,,,
T,31.104108772,79.310115642,44R,338838.0,3442367.9,5321.2,,,,
T,31.101194616,79.323469349,44R,340106.8,3442025.5,5434.1,,,,
T,31.101104005,79.3435216,44R,342019.3,3441986.7,5236.6,,,,
T,31.098123314,79.370239769,44R,344562.9,3441618.6,5371.7,,,,
T,31.095153635,79.393613625,44R,346787.7,3441256.9,5616.0,,,,
T,31.095052101,79.413661004,44R,348699.8,3441218.1,5673.4,,,,
T,31.092039349,79.443712336,44R,351561.7,3440843.5,5600.1,,,,
T,31.089112288,79.457057833,44R,352830.2,3440501.3,5786.0,,,,
T,31.08616455,79.473742222,44R,354417.3,3440152.5,5744.5,,,,
T,31.083214559,79.490424992,44R,356004.3,3439803.8,5946.5,,,,
T,31.080282251,79.503766508,44R,357272.7,3439461.5,6120.5,,,,
T,31.083058188,79.517144617,44R,358553.1,3439752.0,5987.3,,,,
T,31.085832834,79.530522652,44R,359833.4,3440042.6,6221.6,,,,
T,31.091398316,79.553938654,44R,362075.2,3440630.2,5704.1,,,,
T,31.094231912,79.557297832,44R,362399.7,3440940.1,5629.4,,,,
T,31.099812896,79.577374303,44R,364322.6,3441534.0,5386.1,,,,
T,31.105456093,79.587432697,44R,365290.0,3442147.2,5412.6,,,,
T,31.108110166,79.617507328,44R,368162.0,3442405.2,5435.2,,,,
T,31.113743358,79.634264855,44R,369767.9,3443009.8,5699.9,,,,
T,31.116638751,79.651062492,44R,371373.7,3443311.1,5516.6,,,,
T,31.119538435,79.664518763,44R,372660.8,3443617.0,5442.6,,,,
T,31.122422069,79.688040799,44R,374907.6,3443909.8,4767.3,,,,
T,31.12238823,79.708163621,44R,376826.4,3443883.5,5115.2,,,,
T,31.128201507,79.725066285,44R,378445.5,3444509.2,5192.5,,,,
T,31.131099398,79.738559048,44R,379735.7,3444815.7,5510.9,,,,
T,31.133866184,79.762059863,44R,381979.8,3445097.1,5476.8,,,,
T,31.133781297,79.775456926,44R,383257.0,3445073.5,5050.1,,,,
T,31.136472659,79.805647657,44R,386138.7,3445340.4,5244.3,,,,
T,31.136410947,79.825806622,44R,388060.6,3445313.0,4808.0,,,,
T,31.139241569,79.842656325,44R,389670.3,3445609.8,4748.8,,,,
T,31.139185889,79.859466349,44R,391272.8,3445587.0,4597.8,,,,
T,31.139139891,79.87291769,44R,392555.2,3445568.8,4681.6,,,,
T,31.142013308,79.876328646,44R,392883.6,3445884.0,4665.2,,,,
T,31.144827479,79.896562462,44R,394815.7,3446176.5,4598.2,,,,
T,31.147631088,79.91004113,44R,396103.6,3446474.5,4581.8,,,,
T,31.150357384,79.930205991,44R,398028.8,3446758.0,4557.7,,,,
T,31.150227769,79.946975371,44R,399627.2,3446728.3,4552.5,,,,
T,31.150122456,79.960391628,44R,400906.0,3446704.5,4537.6,,,,
T,31.152895085,79.973853531,44R,402192.0,3446999.9,4525.6,,,,
T,31.155666318,79.987317336,44R,403478.2,3447295.2,4526.8,,,,
T,31.158408966,80.004137764,44R,405084.2,3447584.7,4458.5,,,,
T,31.161149629,80.020960489,44R,406690.4,3447874.1,4502.5,,,,
T,31.163945329,80.031075174,44R,407657.1,3448175.5,4484.5,,,,
T,31.16668223,80.051290726,44R,409586.4,3448462.2,4368.9,,,,
T,31.169368798,80.078237902,44R,412157.1,3448738.2,4108.2,,,,
T,31.172050527,80.10519293,44R,414728.4,3449014.4,4303.4,,,,
T,31.171900846,80.125379124,44R,416652.0,3448982.4,4357.3,,,,
T,31.17465066,80.142251573,44R,418262.3,3449274.6,4345.6,,,,
T,31.17447607,80.16241792,44R,420184.0,3449240.5,4076.1,,,,
T,31.17724226,80.172520975,44R,421149.0,3449539.9,4049.8,,,,
T,31.177019384,80.192628733,44R,423065.0,3449501.0,4182.9,,,,
T,31.179783628,80.202732369,44R,424030.0,3449800.4,4430.1,,,,
T,31.179517717,80.226190308,44R,426265.1,3449755.1,4379.9,,,,
T,31.179247584,80.249646427,44R,428500.1,3449709.7,4533.4,,,,
T,31.181928545,80.266452633,44R,430103.5,3449996.1,4552.8,,,,
T,31.181770364,80.279855165,44R,431380.5,3449970.2,4559.9,,,,
T,31.181570843,80.296607666,44R,432976.7,3449937.8,4556.8,,,,
T,31.181450186,80.306658679,44R,433934.3,3449918.4,4557.1,,,,
T,31.184164209,80.320114723,44R,435218.4,3450211.3,4565.5,,,,
T,31.184082461,80.326815286,44R,435856.8,3450198.3,4549.6,,,,
T,31.183794087,80.350266032,44R,438091.1,3450153.0,4737.5,,,,
T,31.183585441,80.367015461,44R,439687.0,3450120.6,4851.0,,,,
T,31.183332226,80.387113475,44R,441601.9,3450081.8,4808.1,,,,
T,31.183123079,80.403868825,44R,443198.3,3450049.9,4789.8,,,,
T,31.182903094,80.424034939,44R,445119.7,3450015.3,4947.1,,,,
T,31.18271762,80.44084124,44R,446721.0,3449986.5,4812.9,,,,
T,31.179696883,80.454236429,44R,447995.7,3449645.4,4932.2,,,,
T,31.171047107,80.457446305,44R,448296.9,3448685.2,4875.7,,,,
T,31.159526359,80.46060463,44R,448591.6,3447406.9,4939.7,,,,
T,31.145173542,80.460351606,44R,448559.7,3445816.3,5024.5,,,,
T,31.133691055,80.460148836,44R,448534.2,3444543.8,4912.9,,,,
T,31.11937649,80.456536553,44R,448182.1,3442959.0,4809.7,,,,
T,31.105100543,80.449566877,44R,447509.7,3441380.1,4701.6,,,,
T,31.093770493,80.435933319,44R,446203.1,3440130.9,4702.9,,,,
T,31.079644725,80.41554033,44R,444249.9,3438575.4,4528.3,,,,
T,31.065554012,80.39179865,44R,441976.7,3437025.9,4436.1,,,,
T,31.057163474,80.371517594,44R,440036.5,3436106.8,4415.3,,,,
T,31.04873492,80.35459753,44R,438416.7,3435181.9,4215.3,,,,
T,31.046008359,80.341129747,44R,437129.8,3434887.3,4475.7,,,,
T,31.037505866,80.330925302,44R,436150.4,3433950.8,4509.4,,,,
T,31.026203865,80.313969213,44R,434524.5,3432708.0,4614.5,,,,
T,31.023404335,80.307215771,44R,433878.0,3432401.8,4516.5,,,,
T,31.014900556,80.297018237,44R,432898.7,3431465.4,4499.9,,,,
T,31.00643087,80.28347051,44R,431599.5,3430535.0,4608.5,,,,
T,30.997994107,80.266573647,44R,429980.3,3429610.4,4568.7,,,,
T,30.989522179,80.253032803,44R,428681.2,3428680.1,4569.5,,,,
T,30.975477823,80.222653035,44R,425769.7,3427143.4,4649.9,,,,
T,30.964199474,80.202378554,44R,423824.6,3425907.2,4520.9,,,,
T,30.952886827,80.18546088,44R,422199.7,3424665.1,4554.6,,,,
T,30.944473229,80.16524015,44R,420261.3,3423746.9,4902.6,,,,
T,30.936027742,80.148376892,44R,418643.2,3422823.1,4955.0,,,,
T,30.924761699,80.128173895,44R,416703.4,3421589.4,4798.8,,,,
T,30.916355038,80.108000753,44R,414768.5,3420672.9,4935.6,,,,
T,30.905111622,80.084456988,44R,412508.5,3419445.0,5074.0,,,,
T,30.90236566,80.071038112,44R,411223.6,3419151.3,4642.0,,,,
T,30.893864169,80.060918363,44R,410248.5,3418217.2,4666.8,,,,
T,30.885361133,80.050799894,44R,409273.4,3417283.0,4665.0,,,,
T,30.876885529,80.037335353,44R,407978.3,3416354.6,4976.6,,,,
T,30.862736856,80.017130061,44R,406032.9,3414803.4,4911.7,,,,
T,30.854284526,80.000323945,44R,404417.7,3413880.9,4842.4,,,,
T,30.842933651,79.983419362,44R,402789.9,3412637.4,4755.2,,,,
T,30.834460513,79.959755843,44R,400518.2,3411719.1,4568.2,,,,
T,30.825971519,79.939476887,44R,398569.9,3410796.5,4944.4,,,,
T,30.817500805,79.915849485,44R,396300.9,3409879.4,5202.0,,,,
T,30.811809189,79.909072591,44R,395646.5,3409254.9,5167.2,,,,
T,30.803289905,79.895550201,44R,394343.6,3408323.4,5480.6,,,,
T,30.794813475,79.878742954,44R,392726.2,3407399.9,5657.5,,,,
T,30.780795898,79.862370544,44R,391143.9,3405862.1,4663.1,,,,
T,30.769630035,79.842627219,44R,389241.8,3404643.9,3565.7,,,,
T,30.758406112,79.826167935,44R,387653.6,3403416.4,3408.2,,,,
T,30.74424165,79.802701714,44R,385390.7,3401870.3,4917.5,,,,
T,30.735605578,79.788877828,44R,384057.0,3400927.3,5167.9,,,,
T,30.718361485,79.768118711,44R,382048.6,3399037.8,4657.3,,,,
T,30.712607749,79.750930982,44R,380395.6,3398418.3,5605.1,,,,
T,30.701157059,79.737167791,44R,379063.3,3397163.9,5612.6,,,,
T,30.689748498,79.716696936,44R,377088.3,3395921.7,5823.6,,,,
T,30.67294779,79.694092494,44R,374901.5,3394084.6,4974.4,,,,
T,30.658854056,79.677912274,44R,373333.0,3392540.7,3803.7,,,,
T,30.644665332,79.654497339,44R,371070.6,3390994.7,4918.2,,,,
T,30.630409739,79.641110246,44R,369768.6,3389430.2,4333.6,,,,
T,30.60759381,79.617874614,44R,367510.5,3386928.5,3399.5,,,,
